profile,rate_pattern,motion_mode,window_size_ms,watermark_delay_ms,run_timestamp,event_rate,disorder_ratio,late_event_ratio,avg_latency_ms,window_fill_ratio,interaction_rate,collision_rate,proximity_rate,swarm_rate,conflict_rate,watermark_lag_ms,processing_latency_ms,adaptive_window_ms,adaptive_watermark_ms,collision_count,proximity_count,swarm_count,conflict_count,total_events,total_interactions
realtime,constant,random_walk,3000,1000,20260603_205021,28.4,0.0352,0.0,2876.75,142.0,0.0,0.0,0.0,0.0,0.0,0,1552,3000,1000,0,0,0,0,142,0
realtime,constant,random_walk,3000,1000,20260603_205021,56.6,0.0177,0.0177,2727.16,141.5,0.0,0.0,0.0,0.0,0.0,0,1150,3000,1000,0,0,0,0,283,0
realtime,constant,random_walk,3000,1000,20260603_205021,56.8,0.0117,0.0258,2686.02,142.0,0.0,0.0,0.0,0.0,0.0,0,1199,3000,1000,0,0,0,0,426,0
realtime,constant,random_walk,3000,1000,20260603_205021,57.0,0.0088,0.0299,2673.77,142.0,0.0,0.0,0.0,0.0,0.0,0,1195,3000,1000,0,0,0,0,568,0
realtime,constant,random_walk,3000,1000,20260603_205021,57.0,0.007,0.0323,2672.12,142.2,0.0,0.0,0.0,0.0,0.0,0,1200,3000,1000,0,0,0,0,711,0
realtime,constant,random_walk,3000,1000,20260603_205021,57.2,0.0059,0.034,2674.49,142.33,0.0,0.0,0.0,0.0,0.0,0,1214,3000,1000,0,0,0,0,854,0
realtime,constant,random_walk,3000,1000,20260603_205021,57.0,0.005,0.0351,2680.45,142.29,0.0,0.0,0.0,0.0,0.0,0,1253,3000,1000,0,0,0,0,996,0
realtime,constant,random_walk,3000,1000,20260603_205021,57.0,0.0044,0.036,2689.0,142.38,0.0,0.0,0.0,0.0,0.0,0,1261,3000,1000,0,0,0,0,1139,0
realtime,constant,random_walk,3000,1000,20260603_205021,57.0,0.0039,0.0359,2676.1,142.33,0.0,0.0,0.0,0.0,0.0,0,1102,3000,1000,0,0,0,0,1281,0
realtime,constant,random_walk,3000,1000,20260603_205021,57.0,0.0035,0.0365,2669.16,142.4,0.0,0.0,0.0,0.0,0.0,0,1134,3000,1000,0,0,0,0,1424,0
